ID,Month,Day,Year,Site,Common Name,Length mm,Sex
7-2-03_3b,July,2,2003,3b,Pile Perch,,
7-2-03_3b,July,2,2003,3b,Pile Perch,,
7-2-03_3b,July,2,2003,3b,Pile Perch,,
7-2-03_3b,July,2,2003,3b,Pile Perch,,
7-2-03_3b,July,2,2003,3b,Pile Perch,,
7-2-03_3b,July,2,2003,3b,Pile Perch,,
7-2-03_3b,July,2,2003,3b,Pile Perch,,
7-2-03_3b,July,2,2003,3b,Pile Perch,,
7-2-03_3b,July,2,2003,3b,Pile Perch,,
7-2-03_3b,July,2,2003,3b,Pile Perch,,
7-2-03_3b,July,2,2003,3b,Pile Perch,,
7-2-03_3b,July,2,2003,3b,Pile Perch,,
7-2-03_3b,July,2,2003,3b,Pile Perch,,
7-2-03_3b,July,2,2003,3b,Pile Perch,,
7-2-03_3b,July,2,2003,3b,Pile Perch,,
7-2-03_3b,July,2,2003,3b,Pile Perch,,
7-2-03_3b,July,2,2003,3b,Pile Perch,,
7-2-03_3b,July,2,2003,3b,Pile Perch,,
7-2-03_3b,July,2,2003,3b,Pile Perch,,
7-2-03_3b,July,2,2003,3b,Pile Perch,,
7-2-03_3b,July,2,2003,3b,Pile Perch,,
7-2-03_3b,July,2,2003,3b,Pile Perch,,
7-2-03_3b,July,2,2003,3b,Pile Perch,,
7-2-03_3b,July,2,2003,3b,Pile Perch,,
7-2-03_3b,July,2,2003,3b,Pile Perch,,
7-2-03_3b,July,2,2003,3b,Pile Perch,,
7-2-03_3b,July,2,2003,3b,Pile Perch,,
7-2-03_3b,July,2,2003,3b,Pile Perch,,
7-2-03_3b,July,2,2003,3b,Pile Perch,,
7-2-03_3b,July,2,2003,3b,Pile Perch,,
7-2-03_3b,July,2,2003,3b,Pile Perch,,
7-2-03_3b,July,2,2003,3b,Pile Perch,,
7-2-03_3b,July,2,2003,3b,Pile Perch,,
7-2-03_3b,July,2,2003,3b,Pile Perch,,
7-2-03_3b,July,2,2003,3b,Pile Perch,,
7-2-03_3b,July,2,2003,3b,Pile Perch,,
7-2-03_3b,July,2,2003,3b,Pile Perch,,
7-2-03_3b,July,2,2003,3b,Pile Perch,,
7-2-03_3b,July,2,2003,3b,Pile Perch,,
7-2-03_3b,July,2,2003,3b,Pile Perch,,
7-2-03_3b,July,2,2003,3b,Pile Perch,,
7-2-03_3b,July,2,2003,3b,Pile Perch,,
7-2-03_3b,July,2,2003,3b,Pile Perch,,
7-2-03_3b,July,2,2003,3b,Pile Perch,,
7-2-03_3b,July,2,2003,3b,Pile Perch,,
7-2-03_3b,July,2,2003,3b,Pile Perch,,
7-2-03_3b,July,2,2003,3b,Pile Perch,,
7-2-03_3b,July,2,2003,3b,Pile Perch,,
7-2-03_3b,July,2,2003,3b,Pile Perch,,
7-2-03_3b,July,2,2003,3b,Pile Perch,,
7-2-03_3b,July,2,2003,3b,Pile Perch,,
7-2-03_3b,July,2,2003,3b,Pile Perch,,
7-2-03_3b,July,2,2003,3b,Pile Perch,,
7-2-03_3b,July,2,2003,3b,Pile Perch,,
7-2-03_3b,July,2,2003,3b,Pile Perch,,
7-2-03_3b,July,2,2003,3b,Pile Perch,,
7-2-03_3b,July,2,2003,3b,Pile Perch,,
7-2-03_3b,July,2,2003,3b,Pile Perch,,
7-2-03_3b,July,2,2003,3b,Pile Perch,,
7-2-03_3b,July,2,2003,3b,Pile Perch,,
7-2-03_3b,July,2,2003,3b,Pile Perch,,
7-2-03_3b,July,2,2003,3b,Pile Perch,,
7-2-03_3b,July,2,2003,3b,Pile Perch,,
7-2-03_3b,July,2,2003,3b,Pile Perch,,
7-2-03_3b,July,2,2003,3b,Pile Perch,,
7-2-03_3b,July,2,2003,3b,Pile Perch,,
7-2-03_3b,July,2,2003,3b,Pile Perch,,
7-2-03_3b,July,2,2003,3b,Pile Perch,,
7-2-03_3b,July,2,2003,3b,Pile Perch,,
7-2-03_3b,July,2,2003,3b,Pile Perch,,
7-2-03_3b,July,2,2003,3b,Pile Perch,,
7-2-03_3b,July,2,2003,3b,Pile Perch,,
7-2-03_3b,July,2,2003,3b,Pile Perch,,
7-2-03_3b,July,2,2003,3b,Pile Perch,,
7-2-03_3b,July,2,2003,3b,Pile Perch,,
7-2-03_3b,July,2,2003,3b,Pile Perch,,
7-2-03_3b,July,2,2003,3b,Pile Perch,,
7-2-03_3b,July,2,2003,3b,Pile Perch,,
7-2-03_3b,July,2,2003,3b,Pile Perch,,
7-2-03_3b,July,2,2003,3b,Pile Perch,,
7-2-03_3b,July,2,2003,3b,Pile Perch,,
7-2-03_3b,July,2,2003,3b,Pile Perch,,
7-2-03_3b,July,2,2003,3b,Pile Perch,,
7-2-03_3b,July,2,2003,3b,Pile Perch,,
7-2-03_3b,July,2,2003,3b,Porcelain Crab,,
7-2-03_3b,July,2,2003,3b,Porcelain Crab,,
7-2-03_3b,July,2,2003,3b,Red Rock Crab,,M
7-2-03_3b,July,2,2003,3b,Red Rock Crab,,F
7-2-03_3b,July,2,2003,3b,Shiner Surfperch,,
7-2-03_3b,July,2,2003,3b,Shrimp,,
7-2-03_3b,July,2,2003,3b,Snake Prickleback,,
7-2-03_3b,July,2,2003,3b,Snake Prickleback,,
7-2-03_3b,July,2,2003,3b,Starry Flounder,,
7-2-03_3b,July,2,2003,3b,Starry Flounder,,
7-2-03_5,July,2,2003,5,Bay Pipefish,200,
7-2-03_5,July,2,2003,5,Comb Jelly,,
7-2-03_5,July,2,2003,5,Comb Jelly,,
7-2-03_5,July,2,2003,5,Comb Jelly,,
7-2-03_5,July,2,2003,5,Comb Jelly,,
7-2-03_5,July,2,2003,5,Comb Jelly,,
7-2-03_5,July,2,2003,5,English Sole,60,
7-2-03_5,July,2,2003,5,English Sole,60,
7-2-03_5,July,2,2003,5,English Sole,60,
7-2-03_5,July,2,2003,5,English Sole,60,
7-2-03_5,July,2,2003,5,English Sole,60,
7-2-03_5,July,2,2003,5,English Sole,60,
7-2-03_5,July,2,2003,5,English Sole,60,
7-2-03_5,July,2,2003,5,English Sole,60,
7-2-03_5,July,2,2003,5,Pile Perch,40,
7-2-03_5,July,2,2003,5,Pile Perch,40,
7-2-03_5,July,2,2003,5,Pile Perch,40,
7-2-03_5,July,2,2003,5,Pile Perch,40,
7-2-03_5,July,2,2003,5,Pile Perch,40,
7-2-03_5,July,2,2003,5,Pile Perch,40,
7-2-03_5,July,2,2003,5,Pile Perch,40,
7-2-03_5,July,2,2003,5,Pile Perch,40,
7-2-03_5,July,2,2003,5,Pile Perch,40,
7-2-03_5,July,2,2003,5,Pile Perch,40,
7-2-03_5,July,2,2003,5,Pile Perch,40,
7-2-03_5,July,2,2003,5,Pile Perch,40,
7-2-03_5,July,2,2003,5,Pile Perch,40,
7-2-03_5,July,2,2003,5,Pile Perch,40,
7-2-03_5,July,2,2003,5,Pile Perch,40,
7-2-03_5,July,2,2003,5,Pile Perch,40,
7-2-03_5,July,2,2003,5,Pile Perch,40,
7-2-03_5,July,2,2003,5,Pile Perch,40,
7-2-03_5,July,2,2003,5,Pile Perch,70,
7-2-03_5,July,2,2003,5,Pile Perch,90,
7-2-03_5,July,2,2003,5,Pile Perch,40,
7-2-03_5,July,2,2003,5,Pile Perch,40,
7-2-03_5,July,2,2003,5,Pile Perch,40,
7-2-03_5,July,2,2003,5,Pile Perch,40,
7-2-03_5,July,2,2003,5,Pile Perch,40,
7-2-03_5,July,2,2003,5,Pile Perch,40,
7-2-03_5,July,2,2003,5,Pile Perch,40,
7-2-03_5,July,2,2003,5,Pile Perch,40,
7-2-03_5,July,2,2003,5,Pile Perch,40,
7-2-03_5,July,2,2003,5,Pile Perch,40,
7-2-03_5,July,2,2003,5,Pile Perch,40,
7-2-03_5,July,2,2003,5,Pile Perch,40,
7-2-03_5,July,2,2003,5,Pile Perch,40,
7-2-03_5,July,2,2003,5,Pile Perch,40,
7-2-03_5,July,2,2003,5,Pile Perch,40,
7-2-03_5,July,2,2003,5,Pile Perch,40,
7-2-03_5,July,2,2003,5,Pile Perch,40,
7-2-03_5,July,2,2003,5,Pile Perch,40,
7-2-03_5,July,2,2003,5,Pile Perch,40,
7-2-03_5,July,2,2003,5,Pile Perch,40,
7-2-03_5,July,2,2003,5,Pile Perch,40,
7-2-03_5,July,2,2003,5,Pile Perch,40,
7-2-03_5,July,2,2003,5,Pile Perch,90,
7-2-03_5,July,2,2003,5,Pile Perch,40,
7-2-03_5,July,2,2003,5,Pile Perch,40,
7-2-03_5,July,2,2003,5,Porcelain Crab,50,
7-2-03_5,July,2,2003,5,Porcelain Crab,50,
7-2-03_5,July,2,2003,5,Porcelain Crab,130,
7-2-03_5,July,2,2003,5,Porcelain Crab,70,
7-2-03_5,July,2,2003,5,Porcelain Crab,60,
7-2-03_5,July,2,2003,5,Porcelain Crab,50,
7-2-03_5,July,2,2003,5,Porcelain Crab,60,
7-2-03_5,July,2,2003,5,Porcelain Crab,60,
7-2-03_5,July,2,2003,5,Porcelain Crab,70,
7-2-03_5,July,2,2003,5,Porcelain Crab,60,
7-2-03_5,July,2,2003,5,Porcelain Crab,60,
7-2-03_5,July,2,2003,5,Porcelain Crab,50,
7-2-03_5,July,2,2003,5,Shrimp,50,
7-2-03_5,July,2,2003,5,Shrimp,50,
7-22-04_2,July,22,2004,2,Dungeness Crab,115,F
7-22-04_2,July,22,2004,2,Dungeness Crab,155,M
7-22-04_2,July,22,2004,2,Dungeness Crab,140,M
7-22-04_2,July,22,2004,2,Dungeness Crab,110,F
7-22-04_2,July,22,2004,2,Dungeness Crab,95,F
7-22-04_2,July,22,2004,2,Juv. Rockfish,70,
7-22-04_2,July,22,2004,2,Juv. Rockfish,65,
7-22-04_2,July,22,2004,2,Kelp Crab,20,
7-22-04_2,July,22,2004,2,Kelp Crab,135,
7-22-04_2,July,22,2004,2,Kelp Crab,50,
7-22-04_2,July,22,2004,2,Kelp Crab,25,
7-22-04_2,July,22,2004,2,Kelp Crab,19,
7-22-04_2,July,22,2004,2,Kelp Greenling,102,
7-22-04_2,July,22,2004,2,Kelp Greenling,122,
7-22-04_2,July,22,2004,2,Red Rock Crab,50,F
7-22-04_2,July,22,2004,2,Shrimp,45,
7-22-04_2,July,22,2004,2,Shrimp,60,
7-22-04_2,July,22,2004,2,Shrimp,60,
7-22-04_2,July,22,2004,2,Shrimp,40,
7-22-04_2,July,22,2004,2,Shrimp,55,
7-22-04_2,July,22,2004,2,Shrimp,60,
7-22-04_2,July,22,2004,2,Staghorn Sculpin,220,
7-22-04_3,July,22,2004,3,Dungeness Crab,30,M
7-22-04_3,July,22,2004,3,Dungeness Crab,100,F
7-22-04_3,July,22,2004,3,Dungeness Crab,90,F
7-22-04_3,July,22,2004,3,Dungeness Crab,90,F
7-22-04_3,July,22,2004,3,Dungeness Crab,30,M
7-22-04_3,July,22,2004,3,Dungeness Crab,30,M
7-22-04_3,July,22,2004,3,Dungeness Crab,28,M
7-22-04_3,July,22,2004,3,Dungeness Crab,60,M
7-22-04_3,July,22,2004,3,Dungeness Crab,30,M
7-22-04_3,July,22,2004,3,English Sole,71,
7-22-04_3,July,22,2004,3,English Sole,80,
7-22-04_3,July,22,2004,3,English Sole,90,
7-22-04_3,July,22,2004,3,English Sole,96,
7-22-04_3,July,22,2004,3,English Sole,100,
7-22-04_3,July,22,2004,3,English Sole,80,
7-22-04_3,July,22,2004,3,English Sole,70,
7-22-04_3,July,22,2004,3,English Sole,85,
7-22-04_3,July,22,2004,3,Pacific Herring,160,
7-22-04_3,July,22,2004,3,Pacific Herring,170,
7-22-04_3,July,22,2004,3,Pacific Herring,180,
7-22-04_3,July,22,2004,3,Pacific Herring,150,
7-22-04_4,July,22,2004,4,Dungeness Crab,90,F
7-22-04_4,July,22,2004,4,Dungeness Crab,30,M
7-22-04_4,July,22,2004,4,Dungeness Crab,25,M
7-22-04_4,July,22,2004,4,Dungeness Crab,25,M
7-22-04_4,July,22,2004,4,Dungeness Crab,30,M
7-22-04_4,July,22,2004,4,Dungeness Crab,30,M
7-22-04_4,July,22,2004,4,Dungeness Crab,25,M
7-22-04_4,July,22,2004,4,Dungeness Crab,20,M
7-22-04_4,July,22,2004,4,Dungeness Crab,30,M
7-22-04_4,July,22,2004,4,Dungeness Crab,25,M
7-22-04_4,July,22,2004,4,Dungeness Crab,40,M
7-22-04_4,July,22,2004,4,Dungeness Crab,60,F
7-22-04_4,July,22,2004,4,Dungeness Crab,30,M
7-22-04_4,July,22,2004,4,Dungeness Crab,40,M
7-22-04_4,July,22,2004,4,Dungeness Crab,90,M
7-22-04_4,July,22,2004,4,Dungeness Crab,36,M
7-22-04_4,July,22,2004,4,Dungeness Crab,38,M
7-22-04_4,July,22,2004,4,Dungeness Crab,30,M
7-22-04_4,July,22,2004,4,Dungeness Crab,28,M
7-22-04_4,July,22,2004,4,Dungeness Crab,30,M
7-22-04_4,July,22,2004,4,Dungeness Crab,45,M
7-22-04_4,July,22,2004,4,Dungeness Crab,20,M
7-22-04_4,July,22,2004,4,Dungeness Crab,31,M
7-22-04_4,July,22,2004,4,Dungeness Crab,25,M
7-22-04_4,July,22,2004,4,Dungeness Crab,28,M
7-22-04_4,July,22,2004,4,Dungeness Crab,38,M
7-22-04_4,July,22,2004,4,Dungeness Crab,35,M
7-22-04_4,July,22,2004,4,English Sole,98,
7-22-04_4,July,22,2004,4,English Sole,80,
7-22-04_4,July,22,2004,4,English Sole,90,
7-22-04_4,July,22,2004,4,English Sole,78,
7-22-04_4,July,22,2004,4,Shiner Surfperch,108,
7-22-04_5,July,22,2004,5,Bay Pipefish,205,
7-22-04_5,July,22,2004,5,Dungeness Crab,80,M
7-22-04_5,July,22,2004,5,Dungeness Crab,90,M
7-22-04_5,July,22,2004,5,Dungeness Crab,70,M
7-22-04_5,July,22,2004,5,Dungeness Crab,70,M
7-22-04_5,July,22,2004,5,Dungeness Crab,60,M
7-22-04_5,July,22,2004,5,Dungeness Crab,60,M
7-22-04_5,July,22,2004,5,Dungeness Crab,85,M
7-22-04_5,July,22,2004,5,Dungeness Crab,65,M
7-22-04_5,July,22,2004,5,Dungeness Crab,61,M
7-22-04_5,July,22,2004,5,Dungeness Crab,60,M
7-22-04_5,July,22,2004,5,Dungeness Crab,60,M
7-22-04_5,July,22,2004,5,Dungeness Crab,60,M
7-22-04_5,July,22,2004,5,Dungeness Crab,45,M
7-22-04_5,July,22,2004,5,Dungeness Crab,40,M
7-22-04_5,July,22,2004,5,Dungeness Crab,45,M
7-22-04_5,July,22,2004,5,Dungeness Crab,35,M
7-22-04_5,July,22,2004,5,Dungeness Crab,80,M
7-22-04_5,July,22,2004,5,Dungeness Crab,50,M
7-22-04_5,July,22,2004,5,Dungeness Crab,65,M
7-22-04_5,July,22,2004,5,Dungeness Crab,80,M
7-22-04_5,July,22,2004,5,Dungeness Crab,70,M
7-22-04_5,July,22,2004,5,Dungeness Crab,45,M
7-22-04_5,July,22,2004,5,Dungeness Crab,50,M
7-22-04_5,July,22,2004,5,Dungeness Crab,45,M
7-22-04_5,July,22,2004,5,Dungeness Crab,40,M
7-22-04_5,July,22,2004,5,Dungeness Crab,45,M
7-22-04_5,July,22,2004,5,Dungeness Crab,65,M
7-22-04_5,July,22,2004,5,Dungeness Crab,25,M
7-22-04_5,July,22,2004,5,Dungeness Crab,40,M
7-22-04_5,July,22,2004,5,Dungeness Crab,45,M
7-22-04_5,July,22,2004,5,Dungeness Crab,30,M
7-22-04_5,July,22,2004,5,Dungeness Crab,60,M
7-22-04_5,July,22,2004,5,Dungeness Crab,45,M
7-22-04_5,July,22,2004,5,Dungeness Crab,45,M
7-22-04_5,July,22,2004,5,Dungeness Crab,50,M
7-22-04_5,July,22,2004,5,Dungeness Crab,40,M
7-22-04_5,July,22,2004,5,Dungeness Crab,75,M
7-22-04_5,July,22,2004,5,Dungeness Crab,30,M
7-22-04_5,July,22,2004,5,Dungeness Crab,33,M
7-22-04_5,July,22,2004,5,Dungeness Crab,80,F
7-22-04_5,July,22,2004,5,Dungeness Crab,45,F
7-22-04_5,July,22,2004,5,Dungeness Crab,92,F
7-22-04_5,July,22,2004,5,Dungeness Crab,80,F
7-22-04_5,July,22,2004,5,Dungeness Crab,70,F
7-22-04_5,July,22,2004,5,Dungeness Crab,60,F
7-22-04_5,July,22,2004,5,Dungeness Crab,72,F
7-22-04_5,July,22,2004,5,Dungeness Crab,80,F
7-22-04_5,July,22,2004,5,Dungeness Crab,70,F
7-22-04_5,July,22,2004,5,Dungeness Crab,85,F
7-22-04_5,July,22,2004,5,Dungeness Crab,80,F
7-22-04_5,July,22,2004,5,Dungeness Crab,70,F
7-22-04_5,July,22,2004,5,Dungeness Crab,75,F
7-22-04_5,July,22,2004,5,Dungeness Crab,60,F
7-22-04_5,July,22,2004,5,Dungeness Crab,80,F
7-22-04_5,July,22,2004,5,Dungeness Crab,90,F
7-22-04_5,July,22,2004,5,Dungeness Crab,70,F
7-22-04_5,July,22,2004,5,Dungeness Crab,55,F
7-22-04_5,July,22,2004,5,Dungeness Crab,90,M
7-22-04_5,July,22,2004,5,Dungeness Crab,40,F
7-22-04_5,July,22,2004,5,Dungeness Crab,65,F
7-22-04_5,July,22,2004,5,Dungeness Crab,65,F
7-22-04_5,July,22,2004,5,Dungeness Crab,70,F
7-22-04_5,July,22,2004,5,Dungeness Crab,52,F
7-22-04_5,July,22,2004,5,Dungeness Crab,60,F
7-22-04_5,July,22,2004,5,Dungeness Crab,45,F
7-22-04_5,July,22,2004,5,Dungeness Crab,80,M
7-22-04_5,July,22,2004,5,Dungeness Crab,70,M
7-22-04_5,July,22,2004,5,Dungeness Crab,79,M
7-22-04_5,July,22,2004,5,Dungeness Crab,55,F
7-22-04_5,July,22,2004,5,English Sole,85,
7-22-04_5,July,22,2004,5,English Sole,85,
7-22-04_5,July,22,2004,5,English Sole,85,
7-22-04_5,July,22,2004,5,English Sole,87,
7-22-04_5,July,22,2004,5,English Sole,86,
7-22-04_5,July,22,2004,5,English Sole,95,
7-22-04_5,July,22,2004,5,English Sole,76,
7-22-04_5,July,22,2004,5,English Sole,85,
7-22-04_5,July,22,2004,5,English Sole,90,
7-22-04_5,July,22,2004,5,English Sole,75,
7-22-04_5,July,22,2004,5,English Sole,71,
7-22-04_5,July,22,2004,5,English Sole,85,
7-22-04_5,July,22,2004,5,English Sole,70,
7-22-04_5,July,22,2004,5,English Sole,72,
7-22-04_5,July,22,2004,5,English Sole,75,
7-22-04_5,July,22,2004,5,English Sole,85,
7-22-04_5,July,22,2004,5,English Sole,85,
7-22-04_5,July,22,2004,5,English Sole,75,
7-22-04_5,July,22,2004,5,English Sole,63,
7-22-04_5,July,22,2004,5,English Sole,85,
7-22-04_5,July,22,2004,5,English Sole,82,
7-22-04_5,July,22,2004,5,English Sole,80,
7-22-04_5,July,22,2004,5,English Sole,90,
7-22-04_5,July,22,2004,5,English Sole,81,
7-22-04_5,July,22,2004,5,English Sole,80,
7-22-04_5,July,22,2004,5,Green Shrimp,45,
7-22-04_5,July,22,2004,5,Pile Perch,76,
7-22-04_5,July,22,2004,5,Pile Perch,75,
7-22-04_5,July,22,2004,5,Pile Perch,65,
7-22-04_5,July,22,2004,5,Pile Perch,85,
7-22-04_5,July,22,2004,5,Pile Perch,90,
7-22-04_5,July,22,2004,5,Pile Perch,70,
7-22-04_5,July,22,2004,5,Pile Perch,55,
7-22-04_5,July,22,2004,5,Pile Perch,80,
7-22-04_5,July,22,2004,5,Pile Perch,75,
7-22-04_5,July,22,2004,5,Pile Perch,70,
7-22-04_5,July,22,2004,5,Pile Perch,66,
7-22-04_5,July,22,2004,5,Pile Perch,80,
7-22-04_5,July,22,2004,5,Pile Perch,78,
7-22-04_5,July,22,2004,5,Pile Perch,85,
7-22-04_5,July,22,2004,5,Pile Perch,36,
7-22-04_5,July,22,2004,5,Pile Perch,70,
7-22-04_5,July,22,2004,5,Pile Perch,80,
7-22-04_5,July,22,2004,5,Pile Perch,79,
7-22-04_5,July,22,2004,5,Pile Perch,75,
7-22-04_5,July,22,2004,5,Pile Perch,70,
7-22-04_5,July,22,2004,5,Pile Perch,165,
7-22-04_5,July,22,2004,5,Pile Perch,70,
7-22-04_5,July,22,2004,5,Pile Perch,169,
7-22-04_5,July,22,2004,5,Pile Perch,70,
7-22-04_5,July,22,2004,5,Pile Perch,169,
7-22-04_5,July,22,2004,5,Pile Perch,52,
7-22-04_5,July,22,2004,5,Pile Perch,166,
7-22-04_5,July,22,2004,5,Pile Perch,175,
7-22-04_5,July,22,2004,5,Pile Perch,180,
7-22-04_5,July,22,2004,5,Pile Perch,187,
7-22-04_5,July,22,2004,5,Pile Perch,85,
7-22-04_5,July,22,2004,5,Pile Perch,166,
7-22-04_5,July,22,2004,5,Shiner Surfperch,110,
7-22-04_5,July,22,2004,5,Shiner Surfperch,120,
7-22-04_5,July,22,2004,5,Shiner Surfperch,100,
7-22-04_5,July,22,2004,5,Shiner Surfperch,105,
7-22-04_5,July,22,2004,5,Shiner Surfperch,102,
7-22-04_5,July,22,2004,5,Shiner Surfperch,101,
7-22-04_5,July,22,2004,5,Shiner Surfperch,100,
7-22-04_5,July,22,2004,5,Shiner Surfperch,95,
7-22-04_5,July,22,2004,5,Shiner Surfperch,105,
7-22-04_5,July,22,2004,5,Shiner Surfperch,105,
7-22-04_5,July,22,2004,5,Shiner Surfperch,60,
7-22-04_5,July,22,2004,5,Shiner Surfperch,105,
7-22-04_5,July,22,2004,5,Shiner Surfperch,105,
7-22-04_5,July,22,2004,5,Shiner Surfperch,105,
7-22-04_5,July,22,2004,5,Shiner Surfperch,55,
7-22-04_5,July,22,2004,5,Shiner Surfperch,45,
7-22-04_5,July,22,2004,5,Shiner Surfperch,55,
7-22-04_5,July,22,2004,5,Shiner Surfperch,59,
7-22-04_5,July,22,2004,5,Shiner Surfperch,60,
7-22-04_5,July,22,2004,5,Shiner Surfperch,70,
7-22-04_5,July,22,2004,5,Shiner Surfperch,52,
7-22-04_5,July,22,2004,5,Shiner Surfperch,110,
7-22-04_5,July,22,2004,5,Shiner Surfperch,48,
7-22-04_5,July,22,2004,5,Shiner Surfperch,50,
7-22-04_5,July,22,2004,5,Shiner Surfperch,110,
7-22-04_5,July,22,2004,5,Shiner Surfperch,104,
7-22-04_5,July,22,2004,5,Shiner Surfperch,121,
7-22-04_5,July,22,2004,5,Shiner Surfperch,42,
7-22-04_5,July,22,2004,5,Shiner Surfperch,110,
7-22-04_5,July,22,2004,5,Shiner Surfperch,95,
7-22-04_5,July,22,2004,5,Shiner Surfperch,55,
7-22-04_5,July,22,2004,5,Shiner Surfperch,111,
7-22-04_5,July,22,2004,5,Shiner Surfperch,101,
7-22-04_5,July,22,2004,5,Shiner Surfperch,55,
7-22-04_5,July,22,2004,5,Shiner Surfperch,61,
7-22-04_5,July,22,2004,5,Shiner Surfperch,95,
7-22-04_5,July,22,2004,5,Shiner Surfperch,55,
7-22-04_5,July,22,2004,5,Shiner Surfperch,110,
7-22-04_5,July,22,2004,5,Shiner Surfperch,55,
7-22-04_5,July,22,2004,5,Shiner Surfperch,110,
7-22-04_5,July,22,2004,5,Shiner Surfperch,112,
7-22-04_5,July,22,2004,5,Shiner Surfperch,105,
7-22-04_5,July,22,2004,5,Shiner Surfperch,106,
7-22-04_5,July,22,2004,5,Shiner Surfperch,10,
7-22-04_5,July,22,2004,5,Shiner Surfperch,51,
7-22-04_5,July,22,2004,5,Shiner Surfperch,100,
7-22-04_5,July,22,2004,5,Shiner Surfperch,97,
7-22-04_5,July,22,2004,5,Shiner Surfperch,115,
7-22-04_5,July,22,2004,5,Shiner Surfperch,116,
7-22-04_5,July,22,2004,5,Shiner Surfperch,65,
7-22-04_5,July,22,2004,5,Shiner Surfperch,106,
7-22-04_5,July,22,2004,5,Shiner Surfperch,109,
7-22-04_5,July,22,2004,5,Shiner Surfperch,110,
7-22-04_5,July,22,2004,5,Shiner Surfperch,115,
7-22-04_5,July,22,2004,5,Shiner Surfperch,119,
7-22-04_5,July,22,2004,5,Shiner Surfperch,55,
7-22-04_5,July,22,2004,5,Shiner Surfperch,110,
7-22-04_5,July,22,2004,5,Shiner Surfperch,60,
7-22-04_5,July,22,2004,5,Shiner Surfperch,55,
7-22-04_5,July,22,2004,5,Shiner Surfperch,90,
7-22-04_5,July,22,2004,5,Shiner Surfperch,107,
7-22-04_5,July,22,2004,5,Shiner Surfperch,50,
7-22-04_5,July,22,2004,5,Shiner Surfperch,110,
7-22-04_5,July,22,2004,5,Shrimp,60,
7-22-04_5,July,22,2004,5,Shrimp,50,
7-22-04_5,July,22,2004,5,Shrimp,58,
7-22-04_5,July,22,2004,5,Shrimp,30,
7-22-04_5,July,22,2004,5,Shrimp,60,
7-22-04_5,July,22,2004,5,Staghorn Sculpin,90,
7-22-04_5,July,22,2004,5,Staghorn Sculpin,110,
7-22-04_5,July,22,2004,5,Staghorn Sculpin,144,
7-22-04_5,July,22,2004,5,Staghorn Sculpin,74,
7-22-04_5,July,22,2004,5,Staghorn Sculpin,87,
7-22-04_5,July,22,2004,5,Staghorn Sculpin,99,
7-22-04_5,July,22,2004,5,Staghorn Sculpin,112,
7-22-04_5,July,22,2004,5,Staghorn Sculpin,110,
7-22-04_5,July,22,2004,5,Staghorn Sculpin,85,
7-22-04_5,July,22,2004,5,Staghorn Sculpin,75,
7-22-04_5,July,22,2004,5,Staghorn Sculpin,90,
7-22-04_5,July,22,2004,5,Staghorn Sculpin,95,
7-22-04_5,July,22,2004,5,Staghorn Sculpin,91,
7-22-04_5,July,22,2004,5,Staghorn Sculpin,80,
7-22-04_5,July,22,2004,5,Staghorn Sculpin,172,
7-22-04_5,July,22,2004,5,Staghorn Sculpin,80,
7-22-04_5,July,22,2004,5,Staghorn Sculpin,94,
7-22-04_5,July,22,2004,5,Staghorn Sculpin,90,
7-22-04_5,July,22,2004,5,Staghorn Sculpin,85,
7-22-04_5,July,22,2004,5,Staghorn Sculpin,100,
7-22-04_5,July,22,2004,5,Staghorn Sculpin,90,
7-22-04_5,July,22,2004,5,Staghorn Sculpin,110,
7-22-04_5,July,22,2004,5,Staghorn Sculpin,155,
7-22-04_5,July,22,2004,5,Staghorn Sculpin,110,
7-22-04_5,July,22,2004,5,Staghorn Sculpin,75,
7-22-04_5,July,22,2004,5,Staghorn Sculpin,88,
7-22-04_5,July,22,2004,5,Staghorn Sculpin,81,
7-22-04_5,July,22,2004,5,Staghorn Sculpin,90,
7-22-04_5,July,22,2004,5,Staghorn Sculpin,69,
7-22-04_5,July,22,2004,5,Staghorn Sculpin,125,
7-22-04_5,July,22,2004,5,Starry Flounder,305,
7-22-04_5,July,22,2004,5,Starry Flounder,172,
7-22-04_5,July,22,2004,5,Starry Flounder,85,
7-22-04_5,July,22,2004,5,Starry Flounder,90,
7-22-04_5,July,22,2004,5,Starry Flounder,257,
7-22-04_5,July,22,2004,5,Starry Flounder,76,
7-22-04_5,July,22,2004,5,Starry Flounder,48,
7-22-04_5,July,22,2004,5,Starry Flounder,81,
7-22-04_5,July,22,2004,5,Starry Flounder,55,
7-22-04_5,July,22,2004,5,Starry Flounder,76,
7-22-04_5,July,22,2004,5,Starry Flounder,55,
7-22-04_5,July,22,2004,5,Starry Flounder,60,
7-22-04_5,July,22,2004,5,Starry Flounder,75,
7-22-04_5,July,22,2004,5,Three Spine Stickleback,55,
7-27-05_4,July,27,2005,4,Pile Perch,167,
7-27-05_4,July,27,2005,4,Pile Perch,172,
7-27-05_4,July,27,2005,4,Pile Perch,160,
7-27-05_4,July,27,2005,4,Pile Perch,181,
7-27-05_4,July,27,2005,4,Pile Perch,172,
7-27-05_4,July,27,2005,4,Pile Perch,183,
7-27-05_4,July,27,2005,4,Pile Perch,178,
7-27-05_4,July,27,2005,4,Red Rock Crab,100,F
